Country,Sex,Age_Group,Year,Ethnic_Group,Value
Malaysia,Female, 60 - 64,2005,Other Malaysian,2
Malaysia,Female, 60 - 64,2005,Non-Malaysian Citizens,6
Malaysia,Female, 60 - 64,2006,Total Ethnic Group,310
Malaysia,Female, 60 - 64,2006,Bumiputera,29
Malaysia,Female, 60 - 64,2006,Malay,145
Malaysia,Female, 60 - 64,2006,Chinese,105
Malaysia,Female, 60 - 64,2006,Indians,22
Malaysia,Female, 60 - 64,2006,Other Malaysian,2
Malaysia,Female, 60 - 64,2006,Non-Malaysian Citizens,7
Malaysia,Female, 60 - 64,2007,Total Ethnic Group,330
Malaysia,Female, 60 - 64,2007,Bumiputera,30
Malaysia,Female, 60 - 64,2007,Malay,155
Malaysia,Female, 60 - 64,2007,Chinese,111
Malaysia,Female, 60 - 64,2007,Indians,24
Malaysia,Female, 60 - 64,2007,Other Malaysian,2
Malaysia,Female, 60 - 64,2007,Non-Malaysian Citizens,8
Malaysia,Female, 60 - 64,2008,Total Ethnic Group,355
Malaysia,Female, 60 - 64,2008,Bumiputera,31
Malaysia,Female, 60 - 64,2008,Malay,168
Malaysia,Female, 60 - 64,2008,Chinese,119
Malaysia,Female, 60 - 64,2008,Indians,27
Malaysia,Female, 60 - 64,2008,Other Malaysian,2
Malaysia,Female, 60 - 64,2008,Non-Malaysian Citizens,9
Malaysia,Female, 60 - 64,2009,Total Ethnic Group,382
Malaysia,Female, 60 - 64,2009,Bumiputera,33
Malaysia,Female, 60 - 64,2009,Malay,182
Malaysia,Female, 60 - 64,2009,Chinese,126
Malaysia,Female, 60 - 64,2009,Indians,30
Malaysia,Female, 60 - 64,2009,Other Malaysian,2
Malaysia,Female, 60 - 64,2009,Non-Malaysian Citizens,10
Malaysia,Female, 60 - 64,2010,Total Ethnic Group,407
Malaysia,Female, 60 - 64,2010,Other Bumiputera,34
Malaysia,Female, 60 - 64,2010,Malay,195
Malaysia,Female, 60 - 64,2010,Chinese,133
Malaysia,Female, 60 - 64,2010,Indians,32
Malaysia,Female, 60 - 64,2010,Other Malaysian,2
Malaysia,Female, 60 - 64,2010,Non-Malaysian Citizens,10
Malaysia,Female, 60 - 64,2011,Total Ethnic Group,427
Malaysia,Female, 60 - 64,2011,Other Bumiputera,35
Malaysia,Female, 60 - 64,2011,Malay,206
Malaysia,Female, 60 - 64,2011,Chinese,139
Malaysia,Female, 60 - 64,2011,Indians,34
Malaysia,Female, 60 - 64,2011,Other Malaysian,2
Malaysia,Female, 60 - 64,2011,Non-Malaysian Citizens,11
Malaysia,Female, 60 - 64,2012,Total Ethnic Group,443
Malaysia,Female, 60 - 64,2012,Other Bumiputera,36
Malaysia,Female, 60 - 64,2012,Malay,215
Malaysia,Female, 60 - 64,2012,Chinese,143
Malaysia,Female, 60 - 64,2012,Indians,36
Malaysia,Female, 60 - 64,2012,Other Malaysian,2
Malaysia,Female, 60 - 64,2012,Non-Malaysian Citizens,11
Malaysia,Female, 60 - 64,2013,Total Ethnic Group,459
Malaysia,Female, 60 - 64,2013,Bumiputera,262
Malaysia,Female, 60 - 64,2013,Chinese,146
Malaysia,Female, 60 - 64,2013,Indians,37
Malaysia,Female, 60 - 64,2013,Other Malaysian,2
Malaysia,Female, 60 - 64,2013,Non-Malaysian Citizens,12
Malaysia,Female, 60 - 64,2014,Total Ethnic Group,476
Malaysia,Female, 60 - 64,2014,Bumiputera,273
Malaysia,Female, 60 - 64,2014,Chinese,149
Malaysia,Female, 60 - 64,2014,Indians,39
Malaysia,Female, 60 - 64,2014,Other Malaysian,2
Malaysia,Female, 60 - 64,2014,Non-Malaysian Citizens,13
Malaysia,Female, 60 - 64,2015,Total Ethnic Group,496
Malaysia,Female, 60 - 64,2015,Bumiputera,287
Malaysia,Female, 60 - 64,2015,Chinese,153
Malaysia,Female, 60 - 64,2015,Indians,41
Malaysia,Female, 60 - 64,2015,Other Malaysian,2
Malaysia,Female, 60 - 64,2015,Non-Malaysian Citizens,14
Malaysia,Female, 60 - 64,2016,Total Ethnic Group,518
Malaysia,Female, 60 - 64,2016,Bumiputera,301
Malaysia,Female, 60 - 64,2016,Chinese,157
Malaysia,Female, 60 - 64,2016,Indians,42
Malaysia,Female, 60 - 64,2016,Other Malaysian,3
Malaysia,Female, 60 - 64,2016,Non-Malaysian Citizens,14
Malaysia,Female, 60 - 64,2017,Total Ethnic Group,541
Malaysia,Female, 60 - 64,2017,Bumiputera,317
Malaysia,Female, 60 - 64,2017,Chinese,162
Malaysia,Female, 60 - 64,2017,Indians,44
Malaysia,Female, 60 - 64,2017,Other Malaysian,3
Malaysia,Female, 60 - 64,2017,Non-Malaysian Citizens,15
Malaysia,Female, 60 - 64,2018,Total Ethnic Group,565
Malaysia,Female, 60 - 64,2018,Bumiputera,332
Malaysia,Female, 60 - 64,2018,Chinese,168
Malaysia,Female, 60 - 64,2018,Indians,47
Malaysia,Female, 60 - 64,2018,Other Malaysian,3
Malaysia,Female, 60 - 64,2018,Non-Malaysian Citizens,16
Malaysia,Female, 60 - 64,2019,Total Ethnic Group,586
Malaysia,Female, 60 - 64,2019,Bumiputera,347
Malaysia,Female, 60 - 64,2019,Chinese,173
Malaysia,Female, 60 - 64,2019,Indians,49
Malaysia,Female, 60 - 64,2019,Other Malaysian,3
Malaysia,Female, 60 - 64,2019,Non-Malaysian Citizens,15
Malaysia,Female, 60 - 64,2020,Total Ethnic Group,605
Malaysia,Female, 60 - 64,2020,Bumiputera,360
Malaysia,Female, 60 - 64,2020,Chinese,177
Malaysia,Female, 60 - 64,2020,Indians,51
Malaysia,Female, 60 - 64,2020,Other Malaysian,3
Malaysia,Female, 60 - 64,2020,Non-Malaysian Citizens,14
Malaysia,Female, 65 - 69,1991,Total Ethnic Group,139
Malaysia,Female, 65 - 69,1991,Bumiputera,12
Malaysia,Female, 65 - 69,1991,Malay,67
Malaysia,Female, 65 - 69,1991,Chinese,47
Malaysia,Female, 65 - 69,1991,Indians,9
Malaysia,Female, 65 - 69,1991,Other Malaysian,1
Malaysia,Female, 65 - 69,1991,Non-Malaysian Citizens,2
Malaysia,Female, 65 - 69,1992,Total Ethnic Group,144
Malaysia,Female, 65 - 69,1992,Bumiputera,13
Malaysia,Female, 65 - 69,1992,Malay,70
Malaysia,Female, 65 - 69,1992,Chinese,48
Malaysia,Female, 65 - 69,1992,Indians,10
Malaysia,Female, 65 - 69,1992,Other Malaysian,1
Malaysia,Female, 65 - 69,1992,Non-Malaysian Citizens,3
Malaysia,Female, 65 - 69,1993,Total Ethnic Group,150
Malaysia,Female, 65 - 69,1993,Bumiputera,13
Malaysia,Female, 65 - 69,1993,Malay,73
Malaysia,Female, 65 - 69,1993,Chinese,50
Malaysia,Female, 65 - 69,1993,Indians,10
Malaysia,Female, 65 - 69,1993,Other Malaysian,1
Malaysia,Female, 65 - 69,1993,Non-Malaysian Citizens,3
Malaysia,Female, 65 - 69,1994,Total Ethnic Group,156
Malaysia,Female, 65 - 69,1994,Bumiputera,14
Malaysia,Female, 65 - 69,1994,Malay,76
Malaysia,Female, 65 - 69,1994,Chinese,52
Malaysia,Female, 65 - 69,1994,Indians,10
Malaysia,Female, 65 - 69,1994,Other Malaysian,1
Malaysia,Female, 65 - 69,1994,Non-Malaysian Citizens,3
Malaysia,Female, 65 - 69,1995,Total Ethnic Group,163
Malaysia,Female, 65 - 69,1995,Bumiputera,14
Malaysia,Female, 65 - 69,1995,Malay,80
Malaysia,Female, 65 - 69,1995,Chinese,54
Malaysia,Female, 65 - 69,1995,Indians,11
Malaysia,Female, 65 - 69,1995,Other Malaysian,1
Malaysia,Female, 65 - 69,1995,Non-Malaysian Citizens,4
Malaysia,Female, 65 - 69,1996,Total Ethnic Group,171
Malaysia,Female, 65 - 69,1996,Bumiputera,15
Malaysia,Female, 65 - 69,1996,Malay,83
Malaysia,Female, 65 - 69,1996,Chinese,57
Malaysia,Female, 65 - 69,1996,Indians,11
Malaysia,Female, 65 - 69,1996,Other Malaysian,1
Malaysia,Female, 65 - 69,1996,Non-Malaysian Citizens,4
Malaysia,Female, 65 - 69,1997,Total Ethnic Group,177
Malaysia,Female, 65 - 69,1997,Bumiputera,15
Malaysia,Female, 65 - 69,1997,Malay,86
Malaysia,Female, 65 - 69,1997,Chinese,59
Malaysia,Female, 65 - 69,1997,Indians,12
Malaysia,Female, 65 - 69,1997,Other Malaysian,1
Malaysia,Female, 65 - 69,1997,Non-Malaysian Citizens,4
Malaysia,Female, 65 - 69,1998,Total Ethnic Group,183
Malaysia,Female, 65 - 69,1998,Bumiputera,16
Malaysia,Female, 65 - 69,1998,Malay,88
Malaysia,Female, 65 - 69,1998,Chinese,62
Malaysia,Female, 65 - 69,1998,Indians,13
Malaysia,Female, 65 - 69,1998,Other Malaysian,1
Malaysia,Female, 65 - 69,1998,Non-Malaysian Citizens,4
Malaysia,Female, 65 - 69,1999,Total Ethnic Group,190
Malaysia,Female, 65 - 69,1999,Bumiputera,17
Malaysia,Female, 65 - 69,1999,Malay,90
Malaysia,Female, 65 - 69,1999,Chinese,65
Malaysia,Female, 65 - 69,1999,Indians,13
Malaysia,Female, 65 - 69,1999,Other Malaysian,1
Malaysia,Female, 65 - 69,1999,Non-Malaysian Citizens,4
Malaysia,Female, 65 - 69,2000,Total Ethnic Group,197
Malaysia,Female, 65 - 69,2000,Bumiputera,18
Malaysia,Female, 65 - 69,2000,Malay,92
Malaysia,Female, 65 - 69,2000,Chinese,68
Malaysia,Female, 65 - 69,2000,Indians,14
Malaysia,Female, 65 - 69,2000,Other Malaysian,1
Malaysia,Female, 65 - 69,2000,Non-Malaysian Citizens,4
Malaysia,Female, 65 - 69,2001,Total Ethnic Group,203
Malaysia,Female, 65 - 69,2001,Bumiputera,19
Malaysia,Female, 65 - 69,2001,Malay,95
Malaysia,Female, 65 - 69,2001,Chinese,70
Malaysia,Female, 65 - 69,2001,Indians,15
Malaysia,Female, 65 - 69,2001,Other Malaysian,1
Malaysia,Female, 65 - 69,2001,Non-Malaysian Citizens,4
Malaysia,Female, 65 - 69,2002,Total Ethnic Group,212
Malaysia,Female, 65 - 69,2002,Bumiputera,20
Malaysia,Female, 65 - 69,2002,Malay,99
Malaysia,Female, 65 - 69,2002,Chinese,72
Malaysia,Female, 65 - 69,2002,Indians,16
Malaysia,Female, 65 - 69,2002,Other Malaysian,1
Malaysia,Female, 65 - 69,2002,Non-Malaysian Citizens,4
Malaysia,Female, 65 - 69,2003,Total Ethnic Group,222
Malaysia,Female, 65 - 69,2003,Bumiputera,20
Malaysia,Female, 65 - 69,2003,Malay,104
Malaysia,Female, 65 - 69,2003,Chinese,76
Malaysia,Female, 65 - 69,2003,Indians,16
Malaysia,Female, 65 - 69,2003,Other Malaysian,1
Malaysia,Female, 65 - 69,2003,Non-Malaysian Citizens,5
Malaysia,Female, 65 - 69,2004,Total Ethnic Group,232
Malaysia,Female, 65 - 69,2004,Bumiputera,21
Malaysia,Female, 65 - 69,2004,Malay,109
Malaysia,Female, 65 - 69,2004,Chinese,79
Malaysia,Female, 65 - 69,2004,Indians,17
Malaysia,Female, 65 - 69,2004,Other Malaysian,2
Malaysia,Female, 65 - 69,2004,Non-Malaysian Citizens,5
Malaysia,Female, 65 - 69,2005,Total Ethnic Group,239
Malaysia,Female, 65 - 69,2005,Bumiputera,21
Malaysia,Female, 65 - 69,2005,Malay,113
Malaysia,Female, 65 - 69,2005,Chinese,81
Malaysia,Female, 65 - 69,2005,Indians,17
Malaysia,Female, 65 - 69,2005,Other Malaysian,2
Malaysia,Female, 65 - 69,2005,Non-Malaysian Citizens,5
Malaysia,Female, 65 - 69,2006,Total Ethnic Group,246
Malaysia,Female, 65 - 69,2006,Bumiputera,22
Malaysia,Female, 65 - 69,2006,Malay,117
Malaysia,Female, 65 - 69,2006,Chinese,84
Malaysia,Female, 65 - 69,2006,Indians,17
Malaysia,Female, 65 - 69,2006,Other Malaysian,2
Malaysia,Female, 65 - 69,2006,Non-Malaysian Citizens,5
Malaysia,Female, 65 - 69,2007,Total Ethnic Group,250
Malaysia,Female, 65 - 69,2007,Bumiputera,23
Malaysia,Female, 65 - 69,2007,Malay,118
Malaysia,Female, 65 - 69,2007,Chinese,85
Malaysia,Female, 65 - 69,2007,Indians,17
Malaysia,Female, 65 - 69,2007,Other Malaysian,2
Malaysia,Female, 65 - 69,2007,Non-Malaysian Citizens,5
Malaysia,Female, 65 - 69,2008,Total Ethnic Group,252
Malaysia,Female, 65 - 69,2008,Bumiputera,24
Malaysia,Female, 65 - 69,2008,Malay,119
Malaysia,Female, 65 - 69,2008,Chinese,86
Malaysia,Female, 65 - 69,2008,Indians,17
Malaysia,Female, 65 - 69,2008,Other Malaysian,2
Malaysia,Female, 65 - 69,2008,Non-Malaysian Citizens,6
Malaysia,Female, 65 - 69,2009,Total Ethnic Group,257
Malaysia,Female, 65 - 69,2009,Bumiputera,25
Malaysia,Female, 65 - 69,2009,Malay,121
Malaysia,Female, 65 - 69,2009,Chinese,87
Malaysia,Female, 65 - 69,2009,Indians,17
Malaysia,Female, 65 - 69,2009,Other Malaysian,2
Malaysia,Female, 65 - 69,2009,Non-Malaysian Citizens,6
Malaysia,Female, 65 - 69,2010,Total Ethnic Group,268
Malaysia,Female, 65 - 69,2010,Other Bumiputera,27
Malaysia,Female, 65 - 69,2010,Malay,126
Malaysia,Female, 65 - 69,2010,Chinese,90
Malaysia,Female, 65 - 69,2010,Indians,18
Malaysia,Female, 65 - 69,2010,Other Malaysian,1
Malaysia,Female, 65 - 69,2010,Non-Malaysian Citizens,7
Malaysia,Female, 65 - 69,2011,Total Ethnic Group,285
Malaysia,Female, 65 - 69,2011,Other Bumiputera,27
Malaysia,Female, 65 - 69,2011,Malay,134
Malaysia,Female, 65 - 69,2011,Chinese,96
Malaysia,Female, 65 - 69,2011,Indians,19
Malaysia,Female, 65 - 69,2011,Other Malaysian,1
Malaysia,Female, 65 - 69,2011,Non-Malaysian Citizens,7
Malaysia,Female, 65 - 69,2012,Total Ethnic Group,307
Malaysia,Female, 65 - 69,2012,Other Bumiputera,28
Malaysia,Female, 65 - 69,2012,Malay,145
Malaysia,Female, 65 - 69,2012,Chinese,104
Malaysia,Female, 65 - 69,2012,Indians,22
Malaysia,Female, 65 - 69,2012,Other Malaysian,1
Malaysia,Female, 65 - 69,2012,Non-Malaysian Citizens,7
Malaysia,Female, 65 - 69,2013,Total Ethnic Group,333
Malaysia,Female, 65 - 69,2013,Bumiputera,186
Malaysia,Female, 65 - 69,2013,Chinese,112
Malaysia,Female, 65 - 69,2013,Indians,25
Malaysia,Female, 65 - 69,2013,Other Malaysian,2
Malaysia,Female, 65 - 69,2013,Non-Malaysian Citizens,8
Malaysia,Female, 65 - 69,2014,Total Ethnic Group,358
Malaysia,Female, 65 - 69,2014,Bumiputera,199
Malaysia,Female, 65 - 69,2014,Chinese,120
Malaysia,Female, 65 - 69,2014,Indians,28
Malaysia,Female, 65 - 69,2014,Other Malaysian,2
Malaysia,Female, 65 - 69,2014,Non-Malaysian Citizens,9
Malaysia,Female, 65 - 69,2015,Total Ethnic Group,378
Malaysia,Female, 65 - 69,2015,Bumiputera,211
Malaysia,Female, 65 - 69,2015,Chinese,127
Malaysia,Female, 65 - 69,2015,Indians,30
Malaysia,Female, 65 - 69,2015,Other Malaysian,2
Malaysia,Female, 65 - 69,2015,Non-Malaysian Citizens,9
Malaysia,Female, 65 - 69,2016,Total Ethnic Group,397
Malaysia,Female, 65 - 69,2016,Bumiputera,223
Malaysia,Female, 65 - 69,2016,Chinese,132
Malaysia,Female, 65 - 69,2016,Indians,32
Malaysia,Female, 65 - 69,2016,Other Malaysian,2
Malaysia,Female, 65 - 69,2016,Non-Malaysian Citizens,9
Malaysia,Female, 65 - 69,2017,Total Ethnic Group,413
Malaysia,Female, 65 - 69,2017,Bumiputera,233
Malaysia,Female, 65 - 69,2017,Chinese,136
Malaysia,Female, 65 - 69,2017,Indians,33
Malaysia,Female, 65 - 69,2017,Other Malaysian,2
Malaysia,Female, 65 - 69,2017,Non-Malaysian Citizens,10
Malaysia,Female, 65 - 69,2018,Total Ethnic Group,427
Malaysia,Female, 65 - 69,2018,Bumiputera,242
Malaysia,Female, 65 - 69,2018,Chinese,139
Malaysia,Female, 65 - 69,2018,Indians,34
Malaysia,Female, 65 - 69,2018,Other Malaysian,2
Malaysia,Female, 65 - 69,2018,Non-Malaysian Citizens,10
Malaysia,Female, 65 - 69,2019,Total Ethnic Group,442
Malaysia,Female, 65 - 69,2019,Bumiputera,253
Malaysia,Female, 65 - 69,2019,Chinese,142
Malaysia,Female, 65 - 69,2019,Indians,35
Malaysia,Female, 65 - 69,2019,Other Malaysian,2
Malaysia,Female, 65 - 69,2019,Non-Malaysian Citizens,9
Malaysia,Female, 65 - 69,2020,Total Ethnic Group,459
Malaysia,Female, 65 - 69,2020,Bumiputera,265
Malaysia,Female, 65 - 69,2020,Chinese,146
Malaysia,Female, 65 - 69,2020,Indians,37
Malaysia,Female, 65 - 69,2020,Other Malaysian,2
Malaysia,Female, 65 - 69,2020,Non-Malaysian Citizens,9
Malaysia,Female, 70 - 74,1991,Total Ethnic Group,98
Malaysia,Female, 70 - 74,1991,Bumiputera,8
Malaysia,Female, 70 - 74,1991,Malay,45
Malaysia,Female, 70 - 74,1991,Chinese,36
Malaysia,Female, 70 - 74,1991,Indians,6
Malaysia,Female, 70 - 74,1991,Other Malaysian,1
Malaysia,Female, 70 - 74,1991,Non-Malaysian Citizens,2
Malaysia,Female, 70 - 74,1992,Total Ethnic Group,102
Malaysia,Female, 70 - 74,1992,Bumiputera,8
Malaysia,Female, 70 - 74,1992,Malay,47
Malaysia,Female, 70 - 74,1992,Chinese,36
Malaysia,Female, 70 - 74,1992,Indians,6
Malaysia,Female, 70 - 74,1992,Other Malaysian,1
Malaysia,Female, 70 - 74,1992,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,1993,Total Ethnic Group,104
Malaysia,Female, 70 - 74,1993,Bumiputera,9
Malaysia,Female, 70 - 74,1993,Malay,49
Malaysia,Female, 70 - 74,1993,Chinese,37
Malaysia,Female, 70 - 74,1993,Indians,7
Malaysia,Female, 70 - 74,1993,Other Malaysian,1
Malaysia,Female, 70 - 74,1993,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,1994,Total Ethnic Group,106
Malaysia,Female, 70 - 74,1994,Bumiputera,9
Malaysia,Female, 70 - 74,1994,Malay,50
Malaysia,Female, 70 - 74,1994,Chinese,37
Malaysia,Female, 70 - 74,1994,Indians,7
Malaysia,Female, 70 - 74,1994,Other Malaysian,1
Malaysia,Female, 70 - 74,1994,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,1995,Total Ethnic Group,108
Malaysia,Female, 70 - 74,1995,Bumiputera,9
Malaysia,Female, 70 - 74,1995,Malay,51
Malaysia,Female, 70 - 74,1995,Chinese,37
Malaysia,Female, 70 - 74,1995,Indians,7
Malaysia,Female, 70 - 74,1995,Other Malaysian,1
Malaysia,Female, 70 - 74,1995,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,1996,Total Ethnic Group,111
Malaysia,Female, 70 - 74,1996,Bumiputera,10
Malaysia,Female, 70 - 74,1996,Malay,53
Malaysia,Female, 70 - 74,1996,Chinese,38
Malaysia,Female, 70 - 74,1996,Indians,7
Malaysia,Female, 70 - 74,1996,Other Malaysian,1
Malaysia,Female, 70 - 74,1996,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,1997,Total Ethnic Group,117
Malaysia,Female, 70 - 74,1997,Bumiputera,10
Malaysia,Female, 70 - 74,1997,Malay,56
Malaysia,Female, 70 - 74,1997,Chinese,40
Malaysia,Female, 70 - 74,1997,Indians,7
Malaysia,Female, 70 - 74,1997,Other Malaysian,1
Malaysia,Female, 70 - 74,1997,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,1998,Total Ethnic Group,123
Malaysia,Female, 70 - 74,1998,Bumiputera,10
Malaysia,Female, 70 - 74,1998,Malay,60
Malaysia,Female, 70 - 74,1998,Chinese,42
Malaysia,Female, 70 - 74,1998,Indians,7
Malaysia,Female, 70 - 74,1998,Other Malaysian,1
Malaysia,Female, 70 - 74,1998,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,1999,Total Ethnic Group,131
Malaysia,Female, 70 - 74,1999,Bumiputera,11
Malaysia,Female, 70 - 74,1999,Malay,64
Malaysia,Female, 70 - 74,1999,Chinese,44
Malaysia,Female, 70 - 74,1999,Indians,8
Malaysia,Female, 70 - 74,1999,Other Malaysian,1
Malaysia,Female, 70 - 74,1999,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,2000,Total Ethnic Group,138
Malaysia,Female, 70 - 74,2000,Bumiputera,11
Malaysia,Female, 70 - 74,2000,Malay,68
Malaysia,Female, 70 - 74,2000,Chinese,47
Malaysia,Female, 70 - 74,2000,Indians,8
Malaysia,Female, 70 - 74,2000,Other Malaysian,1
Malaysia,Female, 70 - 74,2000,Non-Malaysian Citizens,3
Malaysia,Female, 70 - 74,2001,Total Ethnic Group,145
Malaysia,Female, 70 - 74,2001,Bumiputera,12
Malaysia,Female, 70 - 74,2001,Malay,70
Malaysia,Female, 70 - 74,2001,Chinese,49
Malaysia,Female, 70 - 74,2001,Indians,9
Malaysia,Female, 70 - 74,2001,Other Malaysian,1
Malaysia,Female, 70 - 74,2001,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2002,Total Ethnic Group,150
Malaysia,Female, 70 - 74,2002,Bumiputera,13
Malaysia,Female, 70 - 74,2002,Malay,72
Malaysia,Female, 70 - 74,2002,Chinese,51
Malaysia,Female, 70 - 74,2002,Indians,9
Malaysia,Female, 70 - 74,2002,Other Malaysian,1
Malaysia,Female, 70 - 74,2002,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2003,Total Ethnic Group,154
Malaysia,Female, 70 - 74,2003,Bumiputera,14
Malaysia,Female, 70 - 74,2003,Malay,73
Malaysia,Female, 70 - 74,2003,Chinese,53
Malaysia,Female, 70 - 74,2003,Indians,10
Malaysia,Female, 70 - 74,2003,Other Malaysian,1
Malaysia,Female, 70 - 74,2003,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2004,Total Ethnic Group,158
Malaysia,Female, 70 - 74,2004,Bumiputera,15
Malaysia,Female, 70 - 74,2004,Malay,74
Malaysia,Female, 70 - 74,2004,Chinese,54
Malaysia,Female, 70 - 74,2004,Indians,11
Malaysia,Female, 70 - 74,2004,Other Malaysian,1
Malaysia,Female, 70 - 74,2004,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2005,Total Ethnic Group,163
Malaysia,Female, 70 - 74,2005,Bumiputera,16
Malaysia,Female, 70 - 74,2005,Malay,76
Malaysia,Female, 70 - 74,2005,Chinese,56
Malaysia,Female, 70 - 74,2005,Indians,12
Malaysia,Female, 70 - 74,2005,Other Malaysian,1
Malaysia,Female, 70 - 74,2005,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2006,Total Ethnic Group,170
Malaysia,Female, 70 - 74,2006,Bumiputera,16
Malaysia,Female, 70 - 74,2006,Malay,79
Malaysia,Female, 70 - 74,2006,Chinese,58
Malaysia,Female, 70 - 74,2006,Indians,12
Malaysia,Female, 70 - 74,2006,Other Malaysian,1
Malaysia,Female, 70 - 74,2006,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2007,Total Ethnic Group,180
Malaysia,Female, 70 - 74,2007,Bumiputera,17
Malaysia,Female, 70 - 74,2007,Malay,84
Malaysia,Female, 70 - 74,2007,Chinese,61
Malaysia,Female, 70 - 74,2007,Indians,13
Malaysia,Female, 70 - 74,2007,Other Malaysian,1
Malaysia,Female, 70 - 74,2007,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2008,Total Ethnic Group,191
Malaysia,Female, 70 - 74,2008,Bumiputera,17
Malaysia,Female, 70 - 74,2008,Malay,91
Malaysia,Female, 70 - 74,2008,Chinese,65
Malaysia,Female, 70 - 74,2008,Indians,13
Malaysia,Female, 70 - 74,2008,Other Malaysian,1
Malaysia,Female, 70 - 74,2008,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2009,Total Ethnic Group,202
Malaysia,Female, 70 - 74,2009,Bumiputera,18
Malaysia,Female, 70 - 74,2009,Malay,97
Malaysia,Female, 70 - 74,2009,Chinese,68
Malaysia,Female, 70 - 74,2009,Indians,14
Malaysia,Female, 70 - 74,2009,Other Malaysian,1
Malaysia,Female, 70 - 74,2009,Non-Malaysian Citizens,4
Malaysia,Female, 70 - 74,2010,Total Ethnic Group,209
Malaysia,Female, 70 - 74,2010,Other Bumiputera,18
Malaysia,Female, 70 - 74,2010,Malay,101
Malaysia,Female, 70 - 74,2010,Chinese,71
